1;Jones El-Abdellaoui;ma MAR;FW,MF;Celta Vigo;19-363;2006;10;0;222;2.5;2;0;2;2;0;0;0;0;2.2;2.2;0.1;2.3;18;0;35;0.81;0.00;0.81;0.81;0.81;0.91;0.03;0.94;0.91;0.94;Matches
2;Abdel Abqar;ma MAR;DF;Getafe;26-306;1999;10;8;690;7.7;0;1;1;0;0;0;5;0;0.2;0.2;0.4;0.6;3;11;1;0.00;0.13;0.13;0.00;0.13;0.03;0.05;0.08;0.03;0.08;Matches
3;Akor Adams;ng NGA;FW;Sevilla;25-346;2000;14;8;852;9.5;3;2;5;3;0;0;1;0;3.9;3.9;0.8;4.7;17;8;41;0.32;0.21;0.53;0.32;0.53;0.41;0.08;0.50;0.41;0.50;Matches
4;David Affengruber;at AUT;DF;Elche;24-297;2001;17;16;1,439;16.0;0;0;0;0;0;0;4;1;0.4;0.4;0.3;0.7;16;58;5;0.00;0.00;0.00;0.00;0.00;0.02;0.02;0.04;0.02;0.04;Matches
5;Julen Agirrezabala;es ESP;GK;Valencia;25-015;2000;18;18;1,62;18.0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
6;Lucien Agoume;fr FRA;MF;Sevilla;23-335;2002;15;13;1,135;12.6;1;2;3;1;0;0;8;0;0.5;0.5;1.8;2.3;18;76;22;0.08;0.16;0.24;0.08;0.24;0.04;0.14;0.18;0.04;0.18;Matches
7;Marc Aguado;es ESP;MF;Elche;25-322;2000;17;14;1,147;12.7;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.1;3;49;12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
8;Pablo Agudín;es ESP;MF,FW;Oviedo;18-063;2007;4;0;70;0.8;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;1;1;7;0.00;0.00;0.00;0.00;0.00;0.05;0.00;0.05;0.05;0.05;Matches
9;Lucas Ahijado;es ESP;DF;Oviedo;30-345;1995;8;6;596;6.6;0;1;1;0;0;0;2;0;0.6;0.6;0.5;1.1;7;19;19;0.00;0.15;0.15;0.00;0.15;0.09;0.08;0.17;0.09;0.17;Matches
10;Joseph Aidoo;gh GHA;DF;Celta Vigo;30-103;1995;3;2;198;2.2;0;0;0;0;0;0;0;0;0.2;0.2;0.0;0.2;0;3;0;0.00;0.00;0.00;0.00;0.00;0.11;0.00;0.11;0.11;0.11;Matches
11;Ilias Akhomach;ma MAR;MF,FW;Villarreal;21-269;2004;9;2;188;2.1;0;0;0;0;0;0;0;0;0.6;0.6;0.7;1.3;9;7;20;0.00;0.00;0.00;0.00;0.00;0.30;0.32;0.62;0.30;0.62;Matches
12;David Alaba;at AUT;DF;Real Madrid;33-200;1992;3;1;57;0.6;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;1;2;0;0.00;0.00;0.00;0.00;0.00;0.05;0.00;0.05;0.05;0.05;Matches
13;Alexandre Alemão;br BRA;FW;Rayo Vallecano;27-284;1998;11;6;556;6.2;1;0;1;1;0;0;1;0;1.6;1.6;0.1;1.7;0;6;27;0.16;0.00;0.16;0.16;0.16;0.26;0.02;0.28;0.26;0.28;Matches
14;Carles Aleñá;es ESP;MF,FW;Alavés;28-005;1998;18;11;977;10.9;0;3;3;0;0;0;1;0;1.2;1.2;1.1;2.2;7;37;39;0.00;0.28;0.28;0.00;0.28;0.11;0.10;0.20;0.11;0.20;Matches
15;Trent Alexander-Arnold;eng ENG;DF;Real Madrid;27-095;1998;8;5;392;4.4;0;1;1;0;0;0;0;0;0.1;0.1;1.0;1.0;6;17;24;0.00;0.23;0.23;0.00;0.23;0.01;0.22;0.23;0.01;0.23;Matches
16;Alfon;es ESP;FW,DF;Sevilla;26-251;1999;10;4;312;3.5;1;0;1;1;0;0;0;0;0.7;0.7;0.3;1.0;8;10;36;0.29;0.00;0.29;0.29;0.29;0.19;0.09;0.28;0.19;0.28;Matches
17;Thiago Almada;ar ARG;MF,FW;Atlético Madrid;24-259;2001;11;4;432;4.8;2;1;3;2;0;0;1;0;2.3;2.3;1.0;3.3;14;29;21;0.42;0.21;0.62;0.42;0.62;0.47;0.21;0.68;0.47;0.68;Matches
18;Domingos André Ribeiro Almeida;pt POR;MF,FW;Valencia;25-225;2000;12;8;730;8.1;0;1;1;0;0;0;0;0;0.3;0.3;1.1;1.4;22;71;34;0.00;0.12;0.12;0.00;0.12;0.03;0.13;0.17;0.03;0.17;Matches
19;Marcos Alonso;es ESP;DF;Celta Vigo;35-013;1990;15;14;1,253;13.9;0;0;0;0;0;0;2;0;0.4;0.4;0.4;0.8;34;91;14;0.00;0.00;0.00;0.00;0.00;0.03;0.03;0.06;0.03;0.06;Matches
20;Adrià Altimira;es ESP;DF;Villarreal;24-288;2001;1;0;9;0.1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;1;1;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
21;Sergi Altimira;es ESP;MF;Betis;24-138;2001;11;6;564;6.3;1;1;2;1;0;0;2;0;0.2;0.2;0.2;0.3;7;15;3;0.16;0.16;0.32;0.16;0.32;0.03;0.03;0.05;0.03;0.05;Matches
22;Carlos Álvarez;es ESP;MF;Levante;22-157;2003;17;14;1,21;13.4;3;1;4;3;0;0;2;0;1.6;1.6;2.7;4.3;28;73;30;0.22;0.07;0.30;0.22;0.30;0.12;0.20;0.32;0.12;0.32;Matches
23;Hugo Álvarez;es ESP;FW,MF;Celta Vigo;22-192;2003;10;3;386;4.3;2;0;2;2;0;0;0;0;0.1;0.1;0.3;0.4;11;18;31;0.47;0.00;0.47;0.47;0.47;0.03;0.06;0.09;0.03;0.09;Matches
24;Julián Álvarez;ar ARG;FW;Atlético Madrid;25-344;2000;19;18;1,372;15.2;7;3;10;5;2;3;2;0;6.4;4.0;4.6;8.6;41;66;86;0.46;0.20;0.66;0.33;0.52;0.42;0.30;0.72;0.26;0.56;Matches
25;Sofyan Amrabat;ma MAR;MF;Betis;29-142;1996;8;6;603;6.7;0;0;0;0;0;0;3;0;0.1;0.1;0.2;0.3;9;43;3;0.00;0.00;0.00;0.00;0.00;0.02;0.03;0.05;0.02;0.05;Matches
26;Miguel Ángel Rubio;es ESP;DF;Espanyol;27-305;1998;6;1;138;1.5;1;0;1;1;0;0;0;0;0.7;0.7;0.0;0.7;0;1;0;0.65;0.00;0.65;0.65;0.65;0.43;0.00;0.43;0.43;0.43;Matches
27;Miguel Ángel Sierra;es ESP;FW,MF;Sevilla;21-180;2004;2;0;26;0.3;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.08;0.00;0.08;0.08;0.08;Matches
28;Antoniu;es ESP;FW,MF;Espanyol;23-127;2002;6;1;86;1.0;0;0;0;0;0;0;0;0;0.2;0.2;0.1;0.2;5;5;9;0.00;0.00;0.00;0.00;0.00;0.16;0.10;0.25;0.16;0.25;Matches
29;Antony;br BRA;FW;Betis;25-320;2000;13;13;1,083;12.0;5;2;7;5;0;0;1;1;4.1;4.1;1.9;6.0;69;59;120;0.42;0.17;0.58;0.42;0.58;0.34;0.16;0.50;0.34;0.50;Matches
30;Mauro Arambarri;uy URU;MF;Getafe;30-102;1995;19;19;1,678;18.6;3;1;4;3;0;0;3;0;2.7;2.7;0.4;3.1;11;50;37;0.16;0.05;0.21;0.16;0.21;0.15;0.02;0.17;0.15;0.17;Matches
31;Jon Aramburu;ve VEN;DF;Real Sociedad;23-171;2002;17;16;1,442;16.0;1;0;1;1;0;0;6;0;1.5;1.5;0.3;1.7;12;65;44;0.06;0.00;0.06;0.06;0.06;0.09;0.02;0.11;0.09;0.11;Matches
32;Juan Arango;ve VEN;FW;Girona;19-223;2006;1;0;8;0.1;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
33;Ronald Araújo;uy URU;DF;Barcelona;26-309;1999;11;7;649;7.2;2;0;2;2;0;0;2;0;0.4;0.4;0.0;0.4;11;29;4;0.28;0.00;0.28;0.28;0.28;0.05;0.00;0.06;0.05;0.06;Matches
34;Jesús Areso;es ESP;DF;Athletic Club;26-192;1999;16;9;995;11.1;0;1;1;0;0;0;1;0;0.0;0.0;1.2;1.3;30;28;71;0.00;0.09;0.09;0.00;0.09;0.00;0.11;0.11;0.00;0.11;Matches
35;Iñigo Arguibide;es ESP;DF;Osasuna;20-266;2005;5;2;179;2.0;0;0;0;0;0;0;0;1;0.0;0.0;0.1;0.1;1;5;8;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.06;0.00;0.06;Matches
36;Kervin Arriaga;hn HON;MF;Levante;28-005;1998;14;10;898;10.0;1;1;2;1;0;0;4;0;0.2;0.2;0.4;0.6;8;34;6;0.10;0.10;0.20;0.10;0.20;0.02;0.04;0.06;0.02;0.06;Matches
37;Takuma Asano;jp JPN;FW;Mallorca;31-061;1994;13;5;401;4.5;1;0;1;1;0;0;2;0;1.1;1.1;0.9;2.0;8;2;20;0.22;0.00;0.22;0.22;0.22;0.25;0.21;0.46;0.25;0.46;Matches
38;Raúl Asencio;es ESP;DF;Real Madrid;22-331;2003;13;8;854;9.5;1;0;1;1;0;0;2;0;0.6;0.6;0.1;0.8;7;33;8;0.11;0.00;0.11;0.11;0.11;0.07;0.02;0.08;0.07;0.08;Matches
39;Iago Aspas;es ESP;FW,MF;Celta Vigo;38-162;1987;16;7;670;7.4;2;3;5;1;1;1;2;0;2.6;1.8;3.1;4.8;17;73;51;0.27;0.40;0.67;0.13;0.54;0.34;0.41;0.76;0.24;0.65;Matches
40;Yaser Asprilla;co COL;FW,MF;Girona;22-052;2003;14;6;593;6.6;0;0;0;0;0;0;0;0;0.6;0.6;1.7;2.2;20;22;51;0.00;0.00;0.00;0.00;0.00;0.09;0.25;0.34;0.09;0.34;Matches
41;Lander Astiazaran;es ESP;MF;Real Sociedad;19-278;2006;1;0;1;0.0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;1;0.00;0.00;0.00;0.00;0.00;2.71;0.00;2.71;2.71;2.71;Matches
42;Ezequiel Ávila;ar ARG;FW,MF;Betis;31-338;1994;6;0;50;0.6;0;0;0;0;0;0;2;0;0.3;0.3;0.0;0.3;1;2;0;0.00;0.00;0.00;0.00;0.00;0.48;0.00;0.48;0.48;0.48;Matches
43;César Azpilicueta;es ESP;DF;Sevilla;36-135;1989;9;9;677;7.5;0;0;0;0;0;0;3;0;0.0;0.0;0.0;0.0;6;20;9;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
44;Alex Baena;es ESP;MF,FW;Atlético Madrid;24-174;2001;11;9;610;6.8;2;1;3;2;0;0;2;0;1.2;1.2;2.9;4.1;20;41;50;0.30;0.15;0.44;0.30;0.44;0.17;0.43;0.61;0.17;0.61;Matches
45;Eric Bailly;ci CIV;DF;Oviedo;31-273;1994;5;5;413;4.6;0;0;0;0;0;0;1;0;0.2;0.2;0.0;0.2;0;5;0;0.00;0.00;0.00;0.00;0.00;0.05;0.00;0.05;0.05;0.05;Matches
46;Cédric Bakambu;cd COD;FW;Betis;34-274;1991;7;0;71;0.8;1;0;1;1;0;0;0;0;0.4;0.4;0.0;0.5;1;0;7;1.27;0.00;1.27;1.27;1.27;0.57;0.02;0.58;0.57;0.58;Matches
47;Alejandro Balde;es ESP;DF;Barcelona;22-084;2003;15;14;1,123;12.5;0;2;2;0;0;0;2;0;0.2;0.2;1.2;1.5;33;62;92;0.00;0.16;0.16;0.00;0.16;0.02;0.10;0.12;0.02;0.12;Matches
48;Iván Balliu;al ALB;DF;Rayo Vallecano;34-009;1992;8;2;202;2.2;0;0;0;0;0;0;3;0;0.3;0.3;0.0;0.3;4;25;9;0.00;0.00;0.00;0.00;0.00;0.15;0.01;0.15;0.15;0.15;Matches
49;Roony Bardghji;se SWE;FW;Barcelona;20-056;2005;9;3;247;2.7;1;1;2;1;0;0;0;0;1.0;1.0;1.0;2.0;13;13;37;0.36;0.36;0.73;0.36;0.73;0.37;0.35;0.71;0.37;0.71;Matches
50;Kike Barja;es ESP;FW,MF;Osasuna;28-284;1997;13;1;180;2.0;0;0;0;0;0;0;1;0;0.1;0.1;0.3;0.3;9;1;14;0.00;0.00;0.00;0.00;0.00;0.03;0.13;0.15;0.03;0.15;Matches
51;Ander Barrenetxea;es ESP;MF,FW;Real Sociedad;24-014;2001;17;12;1,03;11.4;3;3;6;3;0;0;2;0;1.9;1.9;4.0;5.9;44;52;102;0.26;0.26;0.52;0.26;0.52;0.17;0.35;0.51;0.17;0.51;Matches
52;Pablo Barrios;es ESP;MF;Atlético Madrid;22-209;2003;18;16;1,347;15.0;1;0;1;1;0;0;0;0;1.5;1.5;0.7;2.3;42;100;49;0.07;0.00;0.07;0.07;0.07;0.10;0.05;0.15;0.10;0.15;Matches
53;Marc Bartra;es ESP;DF;Betis;34-360;1991;14;12;1,178;13.1;1;0;1;1;0;0;2;0;0.2;0.2;0.0;0.2;5;23;0;0.08;0.00;0.08;0.08;0.08;0.01;0.00;0.01;0.01;0.01;Matches
54;Augusto Batalla;ar ARG;GK;Rayo Vallecano;29-255;1996;18;18;1,62;18.0;0;0;0;0;0;0;3;0;0.0;0.0;0.0;0.0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
55;Samu Becerra;es ESP;DF,MF;Rayo Vallecano;20-009;2006;3;0;12;0.1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;2;0.00;0.00;0.00;0.00;0.00;0.00;0.37;0.37;0.00;0.37;Matches
56;Sheraldo Becker;sr SUR;MF,FW;Osasuna;30-335;1995;9;0;158;1.8;0;0;0;0;0;0;0;0;0.1;0.1;0.3;0.4;4;4;22;0.00;0.00;0.00;0.00;0.00;0.08;0.17;0.24;0.08;0.24;Matches
57;Donny van de Beek;nl NED;MF;Girona;28-267;1997;2;1;41;0.5;0;0;0;0;0;0;0;0;0.1;0.1;0.0;0.1;0;2;2;0.00;0.00;0.00;0.00;0.00;0.19;0.00;0.19;0.19;0.19;Matches
58;Ismael Bekhoucha;ma MAR;DF;Getafe;21-051;2004;4;1;122;1.4;0;1;1;0;0;0;2;0;0.0;0.0;1.0;1.0;1;2;2;0.00;0.74;0.74;0.00;0.74;0.01;0.70;0.71;0.01;0.71;Matches
59;Héctor Bellerín;es ESP;DF;Betis;30-297;1995;15;12;1,051;11.7;0;2;2;0;0;0;1;0;0.1;0.1;2.0;2.1;14;48;61;0.00;0.17;0.17;0.00;0.17;0.01;0.17;0.18;0.01;0.18;Matches
60;Jude Bellingham;eng ENG;MF;Real Madrid;22-195;2003;15;12;1,102;12.2;4;3;7;4;0;0;1;0;4.5;4.5;2.5;6.9;31;110;63;0.33;0.25;0.57;0.33;0.57;0.37;0.20;0.57;0.37;0.57;Matches
61;Fran Beltrán;es ESP;MF;Celta Vigo;26-341;1999;10;7;528;5.9;0;0;0;0;0;0;0;0;0.3;0.3;0.1;0.4;6;31;9;0.00;0.00;0.00;0.00;0.00;0.05;0.01;0.06;0.05;0.06;Matches
62;Lucas Beltrán;ar ARG;FW;Valencia;24-287;2001;15;7;616;6.8;1;0;1;1;0;0;0;0;1.7;1.7;0.9;2.6;12;24;41;0.15;0.00;0.15;0.15;0.15;0.25;0.13;0.38;0.25;0.38;Matches
63;Carlos Benavídez;uy URU;MF,DF;Alavés;27-286;1998;5;0;77;0.9;0;0;0;0;0;0;2;1;0.1;0.1;0.0;0.1;1;5;4;0.00;0.00;0.00;0.00;0.00;0.10;0.03;0.13;0.10;0.13;Matches
64;Iker Benito;es ESP;DF,FW;Osasuna;23-153;2002;5;1;150;1.7;1;0;1;1;0;0;1;0;0.6;0.6;0.2;0.8;8;1;11;0.60;0.00;0.60;0.60;0.60;0.36;0.12;0.48;0.36;0.48;Matches
65;Yuri Berchiche;es ESP;DF;Athletic Club;35-334;1990;16;15;1,355;15.1;0;0;0;0;0;0;2;0;0.3;0.3;1.0;1.3;22;93;35;0.00;0.00;0.00;0.00;0.00;0.02;0.07;0.08;0.02;0.08;Matches
66;Álex Berenguer;es ESP;FW,MF;Athletic Club;30-190;1995;17;15;1,228;13.6;2;2;4;2;0;0;3;0;2.7;2.7;3.6;6.3;40;44;114;0.15;0.15;0.29;0.15;0.29;0.20;0.26;0.46;0.20;0.46;Matches
67;Lucas Bergström;fi FIN;GK;Mallorca;23-127;2002;5;5;450;5.0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
68;Marc Bernal;es ESP;MF;Barcelona;18-229;2007;7;1;127;1.4;0;1;1;0;0;0;1;0;0.0;0.0;0.6;0.6;1;7;3;0.00;0.71;0.71;0.00;0.71;0.01;0.41;0.43;0.01;0.43;Matches
69;Pedro Bigas;es ESP;DF;Elche;35-117;1990;14;14;1,157;12.9;0;2;2;0;0;0;2;0;0.5;0.5;0.8;1.4;15;65;12;0.00;0.16;0.16;0.00;0.16;0.04;0.07;0.11;0.04;0.11;Matches
70;Antonio Blanco;es ESP;MF;Alavés;25-171;2000;16;16;1,385;15.4;0;1;1;0;0;0;5;0;0.5;0.5;0.6;1.1;10;90;11;0.00;0.06;0.06;0.00;0.06;0.03;0.04;0.07;0.03;0.07;Matches
71;Daley Blind;nl NED;DF;Girona;35-307;1990;16;15;1,312;14.6;0;0;0;0;0;0;1;0;0.0;0.0;0.8;0.8;13;73;1;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.06;0.00;0.06;Matches
72;Adam Boayar;ma MAR;FW,MF;Elche;20-089;2005;3;0;20;0.2;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;1;2;3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
73;Adama Boiro;es ESP;DF;Athletic Club;23-202;2002;6;4;363;4.0;0;0;0;0;0;0;1;0;0.0;0.0;0.1;0.1;9;25;13;0.00;0.00;0.00;0.00;0.00;0.00;0.03;0.03;0.00;0.03;Matches
74;Rahim Bonkano;ne NIG;DF;Oviedo;24-009;2002;17;13;1,234;13.7;0;0;0;0;0;0;1;0;0.0;0.0;0.7;0.7;28;43;69;0.00;0.00;0.00;0.00;0.00;0.00;0.05;0.05;0.00;0.05;Matches
75;Lucas Boyé;ar ARG;FW,MF;Alavés;29-316;1996;13;10;956;10.6;4;0;4;3;1;1;2;1;3.2;2.4;1.0;3.4;10;27;49;0.38;0.00;0.38;0.28;0.28;0.30;0.10;0.40;0.23;0.32;Matches
76;Enzo Boyomo;cm CMR;DF;Osasuna;24-095;2001;16;16;1,414;15.7;1;0;1;1;0;0;4;0;0.3;0.3;0.8;1.1;9;46;10;0.06;0.00;0.06;0.06;0.06;0.02;0.05;0.07;0.02;0.07;Matches
77;Josip Brekalo;hr CRO;FW;Oviedo;27-201;1998;12;6;462;5.1;0;0;0;0;0;0;1;0;0.3;0.3;1.7;1.9;17;30;37;0.00;0.00;0.00;0.00;0.00;0.05;0.33;0.38;0.05;0.38;Matches
78;Abel Bretones;es ESP;DF,MF;Osasuna;25-142;2000;15;15;1,334;14.8;1;0;1;1;0;0;5;1;0.6;0.6;0.3;1.0;22;32;39;0.07;0.00;0.07;0.07;0.07;0.04;0.02;0.06;0.04;0.06;Matches
79;Brugui;es ESP;MF,FW;Levante;29-067;1996;15;10;896;10.0;0;1;1;0;0;0;1;0;1.9;1.8;0.5;2.3;11;14;47;0.00;0.10;0.10;0.00;0.10;0.19;0.05;0.24;0.18;0.23;Matches
80;Tajon Buchanan;ca CAN;MF,DF;Villarreal;26-336;1999;16;10;987;11.0;5;0;5;5;0;0;5;0;1.2;1.2;1.3;2.5;34;26;76;0.46;0.00;0.46;0.46;0.46;0.11;0.12;0.22;0.11;0.22;Matches
81;Ante Budimir;hr CRO;FW;Osasuna;34-172;1991;17;15;1,299;14.4;6;0;6;3;3;4;0;0;7.3;4.1;0.5;4.7;9;13;47;0.42;0.00;0.42;0.21;0.21;0.50;0.04;0.54;0.29;0.32;Matches
82;Manu Bueno;es ESP;MF;Sevilla;21-167;2004;3;0;63;0.7;0;0;0;0;0;0;0;0;0.0;0.0;0.2;0.2;2;3;1;0.00;0.00;0.00;0.00;0.00;0.05;0.25;0.30;0.05;0.30;Matches
83;Jorge Cabello;es ESP;DF;Levante;21-260;2004;5;4;362;4.0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0;7;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
84;Leandro Cabrera;uy URU;DF;Espanyol;34-207;1991;17;17;1,53;17.0;2;0;2;2;0;0;1;0;1.4;1.4;0.6;2.0;1;47;5;0.12;0.00;0.12;0.12;0.12;0.08;0.03;0.12;0.08;0.12;Matches
85;Calebe;br BRA;MF,DF;Alavés;25-255;2000;13;10;540;6.0;0;0;0;0;0;0;2;0;0.1;0.1;0.5;0.6;19;20;43;0.00;0.00;0.00;0.00;0.00;0.02;0.08;0.11;0.02;0.11;Matches
86;Fernando Calero;es ESP;DF;Espanyol;30-118;1995;14;12;1,106;12.3;0;0;0;0;0;0;2;0;1.5;1.5;0.0;1.5;3;13;2;0.00;0.00;0.00;0.00;0.00;0.12;0.00;0.12;0.12;0.12;Matches
87;Duje Ćaleta-Car;hr CRO;DF;Real Sociedad;29-115;1996;12;11;1,002;11.1;0;0;0;0;0;0;4;0;0.6;0.6;0.1;0.8;10;40;2;0.00;0.00;0.00;0.00;0.00;0.06;0.01;0.07;0.06;0.07;Matches
88;Dani Calvo;es ESP;DF;Oviedo;31-284;1994;9;7;705;7.8;0;0;0;0;0;0;3;0;0.0;0.0;0.0;0.0;1;15;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
89;Dawda Camara;mr MTN;FW;Girona;23-067;2002;2;1;72;0.8;0;0;0;0;0;0;0;0;0.1;0.1;0.2;0.3;0;2;1;0.00;0.00;0.00;0.00;0.00;0.15;0.23;0.39;0.15;0.39;Matches
90;Eduardo Camavinga;fr FRA;MF;Real Madrid;23-061;2002;13;5;602;6.7;1;0;1;1;0;0;0;0;1.0;1.0;0.9;1.9;13;40;18;0.15;0.00;0.15;0.15;0.15;0.15;0.14;0.29;0.15;0.29;Matches
91;Sergio Camello;es ESP;FW,MF;Rayo Vallecano;24-334;2001;12;4;439;4.9;0;0;0;0;0;0;2;1;1.0;1.0;0.1;1.1;1;8;21;0.00;0.00;0.00;0.00;0.00;0.20;0.02;0.22;0.20;0.22;Matches
92;Sergi Cardona;es ESP;DF;Villarreal;26-186;1999;14;10;943;10.5;0;3;3;0;0;0;2;0;0.7;0.7;1.4;2.0;21;29;60;0.00;0.29;0.29;0.00;0.29;0.06;0.13;0.19;0.06;0.19;Matches
93;Fábio Cardoso;pt POR;DF;Sevilla;31-266;1994;3;3;217;2.4;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
94;Johnny Cardoso;us USA;MF;Atlético Madrid;24-112;2001;5;4;227;2.5;0;0;0;0;0;0;2;0;0.0;0.0;0.2;0.2;5;13;3;0.00;0.00;0.00;0.00;0.00;0.01;0.07;0.08;0.01;0.08;Matches
95;David Carmo;ao ANG;DF;Oviedo;26-175;1999;13;11;1,002;11.1;1;0;1;1;0;0;6;1;0.8;0.8;0.1;0.9;7;42;2;0.09;0.00;0.09;0.09;0.09;0.07;0.01;0.08;0.07;0.08;Matches
96;Carmona;es ESP;DF;Sevilla;23-346;2002;16;15;1,358;15.1;1;3;4;1;0;0;8;0;0.4;0.4;1.2;1.6;29;45;54;0.07;0.20;0.27;0.07;0.27;0.02;0.08;0.11;0.02;0.11;Matches
97;Sergio Carreira;es ESP;MF,DF;Celta Vigo;25-089;2000;15;14;1,283;14.3;1;1;2;1;0;0;1;0;0.6;0.6;0.4;1.0;26;69;93;0.07;0.07;0.14;0.07;0.14;0.04;0.03;0.07;0.04;0.07;Matches
98;Gorka Carrera;es ESP;FW;Real Sociedad;20-240;2005;1;0;14;0.2;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0;0;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Matches
99;Álvaro Carreras;es ESP;DF;Real Madrid;22-293;2003;17;16;1,428;15.9;1;1;2;1;0;0;3;1;0.2;0.2;1.0;1.2;38;132;89;0.06;0.06;0.13;0.06;0.13;0.01;0.06;0.07;0.01;0.07;Matches
100;Dani Carvajal;es ESP;DF;Real Madrid;33-364;1992;7;4;376;4.2;0;0;0;0;0;0;0;0;0.2;0.2;0.5;0.7;3;18;20;0.00;0.00;0.00;0.00;0.00;0.04;0.12;0.16;0.04;0.16;Matches
101;Marc Casado;es ESP;MF;Barcelona;22-118;2003;13;6;549;6.1;0;1;1;0;0;0;0;0;0.3;0.3;0.2;0.5;7;27;9;0.00;0.16;0.16;0.00;0.16;0.05;0.03;0.08;0.05;0.08;Matches
102;Castrin;es ESP;DF;Sevilla;23-009;2003;8;7;603;6.7;0;0;0;0;0;0;3;0;0.2;0.2;0.0;0.3;2;21;1;0.00;0.00;0.00;0.00;0.00;0.03;0.01;0.04;0.03;0.04;Matches
103;Jonny Castro;es ESP;DF;Alavés;31-313;1994;18;18;1,6;17.8;0;0;0;0;0;0;3;0;0.3;0.3;0.9;1.3;22;73;31;0.00;0.00;0.00;0.00;0.00;0.02;0.05;0.07;0.02;0.07;Matches
104;Catena;es ESP;DF;Osasuna;31-074;1994;17;17;1,53;17.0;2;1;3;2;0;0;7;0;1.6;1.6;0.3;1.9;2;39;9;0.12;0.06;0.18;0.12;0.18;0.09;0.02;0.11;0.09;0.11;Matches
105;Santi Cazorla;es ESP;MF,FW;Oviedo;41-028;1984;11;4;432;4.8;0;0;0;0;0;0;0;1;0.2;0.2;0.9;1.1;4;33;16;0.00;0.00;0.00;0.00;0.00;0.04;0.19;0.23;0.04;0.23;Matches
106;Dani Ceballos;es ESP;MF;Real Madrid;29-156;1996;11;4;367;4.1;0;0;0;0;0;0;0;0;0.0;0.0;0.3;0.4;6;40;10;0.00;0.00;0.00;0.00;0.00;0.01;0.08;0.09;0.01;0.09;Matches
107;Ilyas Chaira;ma MAR;FW,MF;Oviedo;24-342;2001;16;13;952;10.6;0;1;1;0;0;0;0;1;2.0;2.0;1.0;3.1;39;34;77;0.00;0.09;0.09;0.00;0.09;0.19;0.10;0.29;0.19;0.29;Matches
108;Pep Chavarría;es ESP;DF;Rayo Vallecano;27-275;1998;18;17;1,552;17.2;1;2;3;1;0;0;4;0;0.4;0.4;1.7;2.1;67;90;92;0.06;0.12;0.17;0.06;0.17;0.02;0.10;0.12;0.02;0.12;Matches
109;Andreas Christensen;dk DEN;DF;Barcelona;29-275;1996;12;3;380;4.2;0;0;0;0;0;0;1;0;0.1;0.1;0.0;0.1;3;16;0;0.00;0.00;0.00;0.00;0.00;0.02;0.00;0.02;0.02;0.02;Matches
110;Víctor Chust;es ESP;DF;Elche;25-311;2000;13;10;956;10.6;0;0;0;0;0;0;5;1;0.3;0.3;0.1;0.3;16;50;1;0.00;0.00;0.00;0.00;0.00;0.03;0.00;0.03;0.03;0.03;Matches
111;Pathé Ciss;sn SEN;MF,DF;Rayo Vallecano;31-300;1994;14;10;962;10.7;0;0;0;0;0;0;3;1;1.3;1.3;0.2;1.5;15;74;7;0.00;0.00;0.00;0.00;0.00;0.12;0.02;0.14;0.12;0.14;Matches
